time,open,high,low,close,Volume,Volume MA
2015-05-15,237.12,239.28,235.12,237.37,4479,8199.150000000018
2015-05-16,237.39,237.4,234,235.66,3048,7789.8000000000175
2015-05-17,235.43,237,234.15,235.97,2608,7230.700000000017
2015-05-18,235.69,236.94,231.44,232.87,7407,7134.650000000018
2015-05-19,233.03,234.24,230.86,231.4,5468,6976.250000000017
2015-05-20,231.4,234.86,231,234.43,7789,6742.5500000000175
2015-05-21,234.4,236.52,233.75,235,4570,6639.450000000017
2015-05-22,235,240.9,232.92,238.99,10419,6946.350000000018
2015-05-23,238.8,240.67,237.4,237.76,3188,6888.8000000000175
2015-05-24,237.87,241.64,237.66,239.22,2871,6659.250000000017
2015-05-25,239.69,240.1,233.1,235.59,5585,6508.0500000000175
2015-05-26,235.72,237.96,234,235.71,8551,6507.000000000017
2015-05-27,235.71,237.35,234,235.17,8522,6381.450000000017
2015-05-28,235.32,236.8,234.87,236.46,4954,6155.900000000018
2015-05-29,236.46,236.52,234,236.03,6119,6190.500000000017
2015-05-30,236.03,236.03,231,232.11,4167,6225.8000000000175
2015-05-31,232.11,232.51,228,228.91,4312,5959.350000000018
2015-06-01,228.91,231.2,220.65,223.51,12140,6148.350000000018
2015-06-02,223.5,226.38,221.34,225.18,7701,6068.700000000017
2015-06-03,225.17,226.99,222.57,224.27,5771,5983.450000000017
2015-06-04,224.8,225.98,222,222.99,4774,5998.200000000017
2015-06-05,222.99,225.9,219.03,224.4,8364,6264.000000000017
2015-06-06,224.4,225.26,223.07,224.99,2742,6270.700000000017
2015-06-07,224.95,225.48,221.86,222.7,3284,6064.5500000000175
2015-06-08,222.65,229.4,222.31,228.17,8954,6238.850000000018
2015-06-09,228.05,230.79,226.67,228.7,9088,6303.8000000000175
2015-06-10,228.7,229.75,226.83,227.88,6224,6386.500000000017
2015-06-11,227.8,229.57,227.25,229.03,4710,6101.0500000000175
2015-06-12,229.14,230.7,228.29,229.4,5858,6234.5500000000175
2015-06-13,229.3,232.04,228.06,231.64,4004,6291.200000000017
2015-06-14,231.64,234,230.94,232.09,3589,6191.400000000018
2015-06-15,232.08,237.09,231.55,235.92,10479,6287.8000000000175
2015-06-16,236,252.05,234.35,250.09,17899,6756.650000000018
2015-06-17,250.02,257.39,243.2,247.76,16928,7355.350000000018
2015-06-18,247.76,251.58,240,248.4,11106,7604.700000000017
2015-06-19,248.45,249.93,242.14,243.7,6731,7732.900000000018
2015-06-20,243.75,245.56,239.93,244.76,4379,7736.250000000017
2015-06-21,244.65,245,241.06,243.64,1894,7223.950000000017
2015-06-22,243.6,247.99,242.64,246,5149,7096.350000000018
2015-06-23,245.99,247.25,242.14,243.74,4929,7054.250000000017
2015-06-24,243.85,243.99,238.2,240.19,6714,7151.250000000017
2015-06-25,240.19,242.9,239.18,241.98,4983,6982.200000000017
2015-06-26,242.08,243.44,240,242.98,5263,7108.250000000017
2015-06-27,242.98,252,242.36,251.21,7085,7298.3000000000175
2015-06-28,251.28,251.28,247.04,248.62,6066,7153.900000000018
2015-06-29,248.63,256.94,248.3,256.04,15357,7467.350000000018
2015-06-30,256.04,268,255,262.5,19873,8149.8000000000175
2015-07-01,262.58,265.25,253.81,257.62,13280,8578.300000000017
2015-07-02,257.62,260.77,253.19,254.54,9780,8774.400000000018
2015-07-03,254.49,256.44,252.4,255.92,9121,9030.250000000018
2015-07-04,256.06,261.28,254.05,260.2,7861,9243.850000000017
2015-07-05,260.16,274.74,258.75,271.5,21300,9784.900000000018
2015-07-06,271.39,278.54,267.13,268.51,19976,9888.750000000018
2015-07-07,268.53,271.69,264.01,265.51,13720,9728.350000000017
2015-07-08,265.67,273.24,263.01,270.63,16010,9973.550000000017
2015-07-09,270.41,271.98,265.92,268.92,13870,10330.500000000018
2015-07-10,268.98,294.71,268.63,285.23,29121,11567.600000000017
2015-07-11,284.63,298.05,283.88,291.64,11659,12055.850000000017
2015-07-12,291.65,317.99,291.65,310.55,22470,12921.900000000018
2015-07-13,310.55,310.73,281,292.68,29753,14163.100000000017
2015-07-14,292.54,297.13,286.02,287.55,10342,14344.500000000018
2015-07-15,287.49,293.7,284.29,285.67,9777,14584.200000000017
2015-07-16,285.67,292.4,274.92,277.89,21082,15375.150000000018
2015-07-17,277.74,280.73,272.31,279.43,11466,15594.200000000017
2015-07-18,279.15,283,276.73,276.79,9352,15758.500000000018
2015-07-19,276.74,278.1,275.01,275.47,5065,15243.900000000018
2015-07-20,275.08,279.35,274.62,278.96,8792,14689.850000000017
2015-07-21,278.95,281.07,276.28,276.76,8973,14474.500000000018
2015-07-22,276.49,277.97,275,277.68,8301,14400.550000000017
2015-07-23,277.5,278.55,275.79,276.61,6418,14265.400000000018
2015-07-24,276.61,290.53,275.9,289.01,15838,14664.250000000018
2015-07-25,289,292,286.5,288.78,7517,13975.100000000017
2015-07-26,288.97,294,287.41,293.19,5282,13240.400000000018
2015-07-27,292.85,297.44,286.43,294.29,14638,13286.300000000017
2015-07-28,294.03,297,292.19,294.01,8763,12923.950000000017
2015-07-29,294.01,294.57,287.27,289.85,10199,12740.400000000018
2015-07-30,289.85,290.08,284.53,288.01,8098,11689.250000000018
2015-07-31,288.29,289,281.8,284.33,7891,11500.850000000017
2015-08-01,284.69,285.16,276.66,280.19,7059,10730.300000000017
2015-08-02,280.19,282.9,276.57,282.32,4482,9466.750000000018
2015-08-03,282.53,285.8,279.52,280.43,6293,9264.300000000017
2015-08-04,280.43,285.88,280.43,285,6184,9084.650000000018
2015-08-05,284.91,285.86,280.63,281.13,6526,8356.850000000017
2015-08-06,281.13,281.65,276.6,277.48,7100,8138.5500000000175
2015-08-07,277.48,280.43,274.19,279.63,8634,8102.650000000018
2015-08-08,279.94,279.97,260.41,262.19,10247,8361.750000000018
2015-08-09,262.19,268.95,261.01,265.05,8854,8364.850000000017
2015-08-10,265.05,266.79,261.6,264.33,9673,8399.850000000017
2015-08-11,264.11,271.5,264.07,271.15,8363,8402.950000000017
2015-08-12,271.15,271.16,265.71,267.73,9503,8557.200000000017
2015-08-13,267.53,267.88,262.32,264.48,10700,8300.300000000017
2015-08-14,264.74,266.99,262,265.4,8015,8325.200000000017
2015-08-15,265.57,266.5,260.45,261.46,5478,8335.000000000018
2015-08-16,261.46,262.2,254.01,256.11,9591,8082.650000000018
2015-08-17,256.11,259.12,254.63,256.47,8639,8076.450000000017
2015-08-18,256.66,256.99,221.11,224.8,16112,8372.100000000017
2015-08-19,224,237.66,222.01,226.92,24267,9180.550000000017
2015-08-20,226.4,236.66,226.4,235.54,15786,9575.300000000017
2015-08-21,235.15,236.66,231.77,233.49,10250,9734.850000000017
2015-08-22,233.5,235.2,223.01,231,15830,10302.250000000018
2015-08-23,231,234.03,225.85,228.89,12827,10628.950000000017
2015-08-24,228.35,228.99,207.73,209.72,37492,12194.350000000017
2015-08-25,209.76,228.04,198.12,222.38,42256,13980.850000000017
2015-08-26,222.38,231.09,219.77,225.8,23982,14824.950000000017
2015-08-27,225.8,228.89,223.17,225.09,14317,15109.100000000017
2015-08-28,225.09,235.93,220.29,231.65,22862,15739.850000000017
2015-08-29,231.76,233.9,226.67,230.54,15462,16070.250000000018
2015-08-30,230.41,232.75,225.04,229,15454,16359.300000000017
2015-08-31,229.04,232.49,224.39,229.86,15732,16727.75000000002
2015-09-01,230.25,231.67,226.17,227.96,23840,17444.600000000017
2015-09-02,227.97,230.77,226,229.18,21423,17980.75000000002
2015-09-03,228.95,229.96,226.5,227.28,19699,18564.95000000002
2015-09-04,227.24,231.4,226.33,230.52,20840,19333.050000000017
2015-09-05,230.72,237.22,229.23,235.6,20094,19858.20000000002
2015-09-06,235.39,244.2,235.02,240.28,25724,20712.45000000002
2015-09-07,240.28,242.91,238.44,240.19,23130,21063.350000000017
2015-09-08,240.07,246.24,239.98,244.21,23972,21048.600000000017
2015-09-09,244.04,244.22,237.01,238.35,23215,21420.050000000017
2015-09-10,238.35,241.65,234.78,238.66,20441,21929.600000000017
2015-09-11,238.57,240.94,237.5,240,13652,21820.70000000002
2015-09-12,239.92,240,233.02,234.79,17404,22049.550000000017
2015-09-13,234.79,236.09,228,229.66,19616,21155.75000000002
2015-09-14,229.66,232.92,223.99,229.71,16624,19874.150000000016
2015-09-15,229.84,231.21,226.5,230.03,17252,19537.650000000016
2015-09-16,229.99,230.5,223,228.34,18131,19728.350000000017
2015-09-17,228.34,235,227,232.17,14535,19312.00000000002
2015-09-18,232.2,234.4,230.83,233.12,19420,19509.900000000016
2015-09-19,233.24,233.76,229.89,230,11201,19297.25000000002
2015-09-20,230,231.7,229,230.16,13392,19180.25000000002
2015-09-21,230.1,230.15,225,226.15,14025,18689.50000000002
2015-09-22,226.15,231.96,223.12,230.42,19171,18576.900000000016
2015-09-23,230.08,231.5,228,229.42,13543,18269.100000000017
2015-09-24,229.42,235.52,228.89,233.86,24163,18435.25000000002
2015-09-25,233.88,237.25,232.56,235.22,22529.89506336,18557.04475316802
2015-09-26,235.14,235.67,233,233.81,15109.4241084,18026.315958588017
2015-09-27,233.81,234.61,231.16,232.41,17506.44940958,17745.138429067018
2015-09-28,232.4,239.68,231.69,239.14,17566.82643524,17424.879750829015
2015-09-29,239.14,240.56,235.09,236.94,19877.45487947,17258.002494802517
2015-09-30,236.78,238.27,234.67,236.2,20998.84649347,17285.894819476016
2015-10-01,235.87,239.44,235.01,237.15,20341.00819187,17620.345229069517
2015-10-02,238,239.06,235,237.77,16914.03467278,17595.846962708518
2015-10-03,237.77,239.86,236.3,238.95,17825.61763782,17506.327844599517
2015-10-04,239.06,239.98,237.62,238.6,15015.06671892,17425.88118054552
2015-10-05,238.6,240.85,236.1,240.84,20316.5036489,17579.10636299052
2015-10-06,240.85,248.19,239.52,246.57,26684.24752553,18006.76873926702
2015-10-07,246.79,247.65,242.3,243.2,23768.19691187,18468.428584860518
2015-10-08,243.47,244.76,242.06,242.9,13983.7520566,18196.616187690517
2015-10-09,243.29,244.95,242.16,244.48,14099.91553852,18341.561964616518
2015-10-10,244.49,246.43,243,245.71,17314.14235355,18537.669082294018
2015-10-11,245.71,248.5,244.53,248.05,19140.35541066,18793.436852827017
2015-10-12,248.05,248.47,245.01,245.81,10671.70376412,18368.472041033016
2015-10-13,245.81,250.89,242.82,249.73,25901.60284736,18986.402183401016
2015-10-14,249.97,255.93,248.06,252.47,26942.87099657,19125.395733229518
2015-10-15,252.47,256.5,250.3,254.49,22037.62801052,19100.782380587516
2015-10-16,254.49,267,253.69,263.09,34816.74109435,20086.148229885017
2015-10-17,263.09,273,260.8,270.07,25328.14897698,20477.23320825502
2015-10-18,270.04,271.17,260,261.05,10003.12667162,20099.04822007402
2015-10-19,260.99,266.01,259.82,263.66,16704.69881365,19940.41041678302
2015-10-20,264.28,272.95,262.67,270.64,28967.44125263,20338.840154741018
2015-10-21,270.3,272.69,264,267.89,20396.77801324,20341.62864580952
2015-10-22,267.9,280.04,267.39,275.21,30166.42544243,21004.248184292017
2015-10-23,275.21,280.19,273.46,278.6,21577.26847046,21191.830725924017
2015-10-24,278.6,284,278.22,282.84,20586.33501738,21470.39414084702
2015-10-25,283.03,296,282.2,283.96,30003.5865564,21954.748286222017
2015-10-26,283.96,286.99,279.25,286.9,21266.47299529,21683.859559710017
2015-10-27,286.9,300,286.15,295.54,34002.1486519,22195.55714671152
2015-10-28,295.8,308.48,294.4,305.65,31274.40198147,23060.08964295502
2015-10-29,305.67,319.6,301.7,314.82,32258.6054255,23968.024137304023
2015-10-30,314.95,334.05,313.5,328.65,39364.02820714,25070.51842998352
2015-10-31,328.28,334.67,302.99,310.18,28765.17836218,25551.759577559522
2015-11-01,310.9,329.85,303.01,325.78,14281.54590183,25732.251684445022
2015-11-02,325.78,369.02,320,361.74,45146.48339004,26694.495711579024
2015-11-03,361.26,420.77,360.4,404.06,77212.80072178,29207.992197839525
2015-11-04,404.55,502,368.11,408,105959.25914088,33404.07375435752
2015-11-05,407.99,448.79,364.37,385.5,60180.10705681,34672.24205248052
2015-11-06,387.77,396.67,353.26,374.47,46952.53785161,35753.46149621202
2015-11-07,374.41,392.82,371.07,383.53,26348.59517292,36570.73492127702
2015-11-08,383.62,390.47,366.18,372.65,27445.01908642,37107.750934915515
2015-11-09,372.86,386.79,360.54,377.9,25934.97280342,36956.12751245502
2015-11-10,378.02,381.44,323.63,336.8,48890.59709473,38380.81846652953
2015-11-11,335.02,341.41,294,309.91,51510.30806178,39448.01259749703
2015-11-12,309.95,344.78,308.42,337.17,37744.44698838,40256.371523393034
2015-11-13,337,342,325,336.99,24663.47295739,40460.228420393534
2015-11-14,336.98,356.1,325.45,333,25628.37827226,40241.46800618653
2015-11-15,332.95,334.99,314.6,319.28,27643.77839377,40560.333276110534
2015-11-16,319.29,332.25,315,330.83,22243.82252072,39972.41696955153
2015-11-17,330.82,350.44,329,336.08,27718.67585197,39794.63066307653
2015-11-18,336,337.89,330.28,335.65,27252.09998963,39544.30539128304
2015-11-19,335.68,336.48,324.92,326.02,26919.5167075,38922.07981630103
2015-11-20,326.51,327.73,310,322.04,21303.6411637,38549.00295637704
2015-11-21,322.04,328.94,318.52,326.5,5129.35325171,38091.39332387103
2015-11-22,326.5,326.6,320.13,324.2,4062.21223122,36037.179765930036
2015-11-23,324.2,326.09,320.39,323.48,5101.5572889,32431.61759428603
2015-11-24,323.48,323.5,317,319.7,8649.01893287,27566.10558388553
2015-11-25,319.7,330.84,316,328.9,12253.75997566,25169.788229828035
2015-11-26,328.9,369.7,328.53,353.21,35986.16248598,24621.469461546534
2015-11-27,353.9,364.8,347.84,357.14,13276.83006854,23967.881206327536
2015-11-28,357.42,359.44,350.41,356.95,6275.80277422,22909.420390717536
2015-11-29,356.78,373.15,354.45,371.48,7817.18354983,22003.53092803804
2015-11-30,371.2,383,367.11,376.71,18100.12172145,20464.007159374036
2015-12-01,376.7,379,354.56,363.06,15425.28235192,18659.755873881037
2015-12-02,362.7,362.84,348.64,358.89,12343.40776773,17389.703912848538
2015-12-03,359.11,370.53,356.21,361.42,12190.88393554,16766.074461756034
2015-12-04,361.48,364.3,355.92,363.62,9989.28021728,15984.119559007033
2015-12-05,363.62,389.89,363,388,16784.12666737,15441.136972687033
2015-12-06,388,399.85,383,388.24,14679.43603159,15062.91764823053
2015-12-07,388.54,399.91,381.01,395.58,14949.54027438,14424.460869351033
2015-12-08,395.57,418.87,388.33,417.89,11455.18689186,13634.615214462532
2015-12-09,416.67,424.95,400,416.98,21039.90850712,13340.634804443533
2015-12-10,416.69,419.79,408.91,415.57,8469.51604804,12698.928548660533
2015-12-11,415.57,454.48,415.13,453.04,29021.65610591,13893.54369137053
2015-12-12,453.12,467.8,403,436.19,29770.28379776,15178.947269697534
2015-12-13,436.08,442.97,422.03,433.07,11725.66723975,15510.152767240032
2015-12-14,433.13,448.12,428.42,443.36,13386.74415741,15747.039028467032
2015-12-15,443.3,464.99,442.94,464.53,18096.38828308,16039.170443838031
2015-12-16,464.53,465,436.89,455.87,23378.12257312,15408.768448195031
2015-12-17,455.61,458.84,448.75,456.17,6598.71670498,15074.86278001703
2015-12-18,442.08,466.64,439.19,462.46,15219.39764393,15522.042523502529
2015-12-19,463.7,465.9,452.03,461.8,6839.29471064,15473.14808154303
2015-12-20,461.89,462,433.83,442.54,16626.48835529,15399.46641323503
2015-12-21,442.47,450,425.52,438.07,18930.86318626,15574.74545495203
2015-12-22,438.14,443.58,433.06,435.48,8146.01738812,15364.87593597153
2015-12-23,435.65,445.52,434.43,442.56,7100.22828737,15110.343153563032
2015-12-24,443.01,459.54,443.01,455,10138.54979731,15117.80663256453
2015-12-25,455.78,458.33,448,455.51,2878.16735133,14422.508666762533
2015-12-26,455.5,457.45,407.25,417.39,26672.12173036,15022.142951701035
2015-12-27,417.11,425.42,410.5,421.76,6968.57365919,14623.094620941532
2015-12-28,421.78,429.86,417.01,421.46,7560.562992,14428.363425948535
2015-12-29,420.81,433.33,418.55,431.82,10420.1705789,13897.376529537538
2015-12-30,431.7,434.97,420.75,425.84,7717.51026269,13859.776240270037
2015-12-31,426.09,433.89,419.99,430.89,6634.86316694,12740.436593321538
2016-01-01,430.89,436,427.2,433.82,3788.11117403,11441.327962135038
2016-01-02,434.87,435.99,430.42,433.55,2972.06344941,11003.647772618036
2016-01-03,433.2,434.09,424.06,431.04,4533,10560.960564747536
2016-01-04,431.54,435.86,428.44,434.17,5843.1741748,9948.299859333536
2016-01-05,433.31,435.39,429.5,432.43,3881.72086194,8973.479773774536
2016-01-06,432.45,432.67,426.54,429.56,5507.61422616,8918.924649833536
2016-01-07,429.99,459.16,429.25,457,16833.44632679,8999.627083976537
2016-01-08,456.87,465,444.51,452.7,10258.99458512,9170.612077700536
2016-01-09,452.02,454,446.68,448.84,4396.24860968,8559.100090420037
2016-01-10,448.84,449.89,440.8,448.79,4078.6106536,7816.487463787036
2016-01-11,448.2,451.13,438,448,7986.45843121,7808.509515941536
2016-01-12,448,448,434.35,434.85,6933.04240287,7800.150221716535
2016-01-13,434.85,438.35,424.5,432.64,10066.88954223,7796.567208962535
2016-01-14,432.64,434,427,429.55,4420.91215991,7873.7044493915355
2016-01-15,429.55,429.8,360,360,37326.70141432,8406.433433589536
2016-01-16,360.62,392.07,352,386.91,25019.25199338,9308.967350299035
2016-01-17,387.8,391.14,376,380.16,8416.94363516,9351.786382457034
2016-01-18,379.94,388.5,373.63,385.49,7015.52993593,9181.554350308536
2016-01-19,385.47,386.92,375.59,376.76,7223.00324222,9156.828999285037
2016-01-20,376.9,422.98,372.53,416.32,25172.91741973,10083.731711924536
2016-01-21,418.9,421.25,404.59,409.59,9414.55707188,10365.054006817036
2016-01-22,409.42,410.07,374.45,382.55,14744.75776264,10953.688722478535
2016-01-23,382.85,395,381.05,386.4,7664.89092786,11110.283268871535
2016-01-24,386.37,405.97,385.36,402.16,5448.94521306,11090.571820784537
2016-01-25,402.16,402.31,385.5,390.9,8040.83085605,11298.527320490035
2016-01-26,390.1,397.7,386.2,391.77,6589.15355032,11352.604286698037
2016-01-27,391.77,397,390.31,394.95,4262.98712728,10724.081326722537
2016-01-28,394.62,395.56,376,379.75,11414.04549854,10781.833872393536
2016-01-29,379.55,383.99,363.73,378.22,13544.1454201,11239.228712914535
2016-01-30,378.12,380.42,372.95,375.64,2587.10717325,11164.653538897035
2016-01-31,376.38,379.3,364.7,368.49,4166.66582031,10973.663908352037
2016-02-01,368.49,378.2,366.53,371.81,7255.30181772,10989.776879094537
2016-02-02,371.79,375,369.73,373.05,5719.1133236,10772.388068163036
2016-02-03,373.05,374,365,368.38,7104.32734038,10906.558827186538
2016-02-04,368.4,391.88,367.95,387.82,13446.49792282,9712.548652611538
2016-02-05,388,389.5,382.99,385,7372.61395629,8830.216750757038
2016-02-06,384.97,384.98,371.35,375.39,5735.69706552,8696.15442227504
2016-02-07,375.39,380,373.04,375,2885.48637169,8489.65224406304
2016-02-08,375,378.99,369.99,370.91,6943.10816696,8475.65749030004
2016-02-09,370.95,377,369.12,373.2,5779.68010082,7505.995624354538
2016-02-10,373.69,383.85,372.12,379.66,10006.63329256,7535.599435388538
2016-02-11,379.34,380.5,373.54,377.98,7471.9603901,7171.959566761539
2016-02-12,377.98,383.48,377.07,383.27,5996.43060992,7088.536550864539
2016-02-13,383,390.99,382,390.99,7325.181992,7182.348389811539
2016-02-14,390.99,406.71,390.59,405,9759.39188685,7268.27644135154
2016-02-15,405.5,409.71,393.4,399.28,7906.69773612,7334.153650641539
2016-02-16,399.5,407.8,396,407.51,8354.83032092,7538.7458103235385
2016-02-17,407.51,421.11,404,415.54,11842.59274457,7560.173172625038
2016-02-18,415.59,424.9,413.4,421.18,8589.76263967,7312.454033603538
2016-02-19,421.15,422,414,419.54,5015.53810241,7433.875580061538
2016-02-20,419.98,443.96,419.5,434.63,11636.53692118,7807.369135105038
2016-02-21,434.63,447.99,426,438.5,10300.29973428,7959.619030933039
2016-02-22,438.33,439.5,431.15,438.27,5840.31605458,7965.679167482039
2016-02-23,438.26,440,414,419.1,10509.08507816,8135.917054371038
2016-02-24,419.1,424.28,409.07,423.78,7258.38130292,7826.511223376037
2016-02-25,423.79,426.75,415.79,423.51,5597.96719927,7737.778885525037
2016-02-26,423.38,432,418.01,432,4635.1202274,7682.750043619037
2016-02-27,432,435,428.22,431.07,4159.35798035,7746.443624052037
2016-02-28,431.07,435,422.29,431.68,3502.30480189,7574.403455798536
